url,city,state,street-address,zipcode,sqft,price,price/sqft
/realestateandhomes-detail/1708-W-Steuben-St_Chicago_IL_60643_M75450-44069,Chicago,IL,1708 W Steuben St,60643,-,"$140,000 ",
/realestateandhomes-detail/5855-S-Indiana-Ave_Chicago_IL_60637_M87267-23137,Chicago,IL,5855 S Indiana Ave,60637,-,"$799,990 ",
/realestateandhomes-detail/1315-N-Lockwood-Ave_Chicago_IL_60651_M83264-51576,Chicago,IL,1315 N Lockwood Ave,60651,-,"$285,000 ",
/realestateandhomes-detail/5419-S-Nashville-Ave_Chicago_IL_60638_M75915-94306,Chicago,IL,5419 S Nashville Ave,60638,"1,250sqft","$349,900 ",$280 
/realestateandhomes-detail/4123-N-Cicero-Ave_Chicago_IL_60641_M76347-39524,Chicago,IL,4123 N Cicero Ave,60641,-,"$399,000 ",
/realestateandhomes-detail/1422-W-Touhy-Ave_Chicago_IL_60626_M81950-33673,Chicago,IL,1422 W Touhy Ave,60626,"3,300sqft","$749,900 ",$227 
/realestateandhomes-detail/6354-S-Talman-Ave_Chicago_IL_60629_M89324-00172,Chicago,IL,6354 S Talman Ave,60629,"1,425sqft","$195,000 ",$137 
/realestateandhomes-detail/6024-N-Whipple-St_Chicago_IL_60659_M79879-77095,Chicago,IL,6024 N Whipple St,60659,"1,656sqft","$447,200 ",$270 
/realestateandhomes-detail/7342-S-Phillips-Ave_Chicago_IL_60649_M89325-06895,Chicago,IL,7342 S Phillips Ave,60649,-,"$225,000 ",
/realestateandhomes-detail/7318-S-Indiana-Ave_Chicago_IL_60619_M78375-00000,Chicago,IL,7318 S Indiana Ave,60619,"2,300sqft","$369,000 ",$160 
/realestateandhomes-detail/4943-S-Keating-Ave_Chicago_IL_60632_M81720-11360,Chicago,IL,4943 S Keating Ave,60632,"1,600sqft","$319,999 ",$200 
/realestateandhomes-detail/5011-N-Central-Park-Ave_Chicago_IL_60625_M80841-99685,Chicago,IL,5011 N Central Park Ave,60625,"3,366sqft","$599,900 ",$178 
/realestateandhomes-detail/60-E-Monroe-St-Unit-1801_Chicago_IL_60603_M87264-21677,Chicago,IL,60 E Monroe St Unit 1801,60603,"1,750sqft","$995,000 ",$569 
/realestateandhomes-detail/28-N-Lockwood-Ave_Chicago_IL_60644_M89148-32169,Chicago,IL,28 N Lockwood Ave,60644,"3,322sqft","$374,900 ",$113 
/realestateandhomes-detail/5112-N-Neva-Ave_Chicago_IL_60656_M83237-69131,Chicago,IL,5112 N Neva Ave,60656,"1,092sqft","$405,000 ",$371 
/realestateandhomes-detail/11355-S-Lowe-Ave_Chicago_IL_60628_M88600-02930,Chicago,IL,11355 S Lowe Ave,60628,960sqft,"$78,500 ",$82 
/realestateandhomes-detail/10535-S-Hale-Ave-W1_Chicago_IL_60643_M88402-80474,Chicago,IL,10535 S Hale Ave Unit 1W,60643,600sqft,"$109,900 ",$183 
/realestateandhomes-detail/345-E-Eastgate-Pl-Apt-208_Chicago_IL_60616_M89198-65516,Chicago,IL,345 E Eastgate Pl Apt 208,60616,530sqft,"$130,000 ",$245 
/realestateandhomes-detail/11806-S-Watkins-Ave_Chicago_IL_60643_M82515-86712,Chicago,IL,11806 S Watkins Ave,60643,-,"$350,000 ",
/realestateandhomes-detail/434-E-90th-St_Chicago_IL_60619_M70892-68293,Chicago,IL,434 E 90th St,60619,880sqft,"$120,000 ",$136 
/realestateandhomes-detail/2656-W-Augusta-Blvd-2_Chicago_IL_60622_M87854-75324,Chicago,IL,2656 W Augusta Blvd Unit 2,60622,-,"$449,000 ",
/realestateandhomes-detail/Chicago_IL_60654_M81642-92939,Chicago,IL,Chicago,60654,725sqft,"$235,000 ",$324 
/realestateandhomes-detail/3617-W-Marquette-Rd_Chicago_IL_60629_M70774-49395,Chicago,IL,3617 W Marquette Rd,60629,"2,400sqft","$375,000 ",$156 
/realestateandhomes-detail/6640-S-Winchester-Ave_Chicago_IL_60636_M86463-66393,Chicago,IL,6640 S Winchester Ave,60636,"1,884sqft","$35,000 ",$19 
/realestateandhomes-detail/465-N-Green-St-Unit-1N_Chicago_IL_60642_M97711-73932,Chicago,IL,465 N Green St Unit 1N,60642,"1,450sqft","$525,000 ",$362 
/realestateandhomes-detail/71-E-16th-St-Unit-3_Chicago_IL_60616_M76471-19030,Chicago,IL,71 E 16th St Unit 3,60616,"1,600sqft","$374,999 ",$234 
/realestateandhomes-detail/7508-S-May-St_Chicago_IL_60620_M83200-15237,Chicago,IL,7508 S May St,60620,984sqft,"$109,000 ",$111 
